Value,Date,200wma
584.5,2016-06-06,307.3473331285714
583.72,2016-06-07,307.75631170714286
578.68,2016-06-08,308.1610831357143
575.2941375,2016-06-09,308.56390037678574
574.32,2016-06-10,308.9658447482143
594.4399875,2016-06-11,309.38204116785715
664.8465,2016-06-12,309.8486172392857
665.85,2016-06-13,310.31552518928567
685.24,2016-06-14,310.79593233214285
692.28,2016-06-15,311.28163233214286
693.88,2016-06-16,311.76626090357144
743.91,2016-06-17,312.2867250892857
754.36,2016-06-18,312.8145750892857
751.96,2016-06-19,313.344189375
729.19,2016-06-20,313.8576822392857
665.95,2016-06-21,314.32589652499996
664.46,2016-06-22,314.7931893821429
624.54,2016-06-23,315.2319679535714
660.6,2016-06-24,315.69650366785714
665.0,2016-06-25,316.16391857499997
627.39,2016-06-26,316.60337572500003
646.7,2016-06-27,317.05745429642855
651.85,2016-06-28,317.5150543035714
637.95,2016-06-29,317.96292073214283
671.4,2016-06-30,318.4345350178572
667.95,2016-07-01,318.90419930357143
701.71,2016-07-02,319.39814216785715
658.41,2016-07-03,319.86103502500004
656.97,2016-07-04,320.3227325964286
666.48,2016-07-05,320.79123339642854
673.78,2016-07-06,321.2649405392857
673.76,2016-07-07,321.7381333964286
659.55,2016-07-08,322.20123339642856
651.86,2016-07-09,322.65879768214285
647.41,2016-07-10,323.11328553928576
647.98,2016-07-11,323.568132675
672.76,2016-07-12,324.04071838928576
664.5,2016-07-13,324.5072191035714
658.83,2016-07-14,324.9694191035714
664.57,2016-07-15,325.4359119607143
663.19,2016-07-16,325.90105481785713
675.45,2016-07-17,326.37497446071427
673.2,2016-07-18,326.8472744607143
673.46,2016-07-19,327.31931017500006
665.64,2016-07-20,327.7857054178571
664.88,2016-07-21,328.251598275
664.0,2016-07-22,328.71699591785716
655.84,2016-07-23,329.176685275
661.41,2016-07-24,329.6402638464285
661.48,2016-07-25,330.1040144964286
655.06,2016-07-26,330.56314306785714
654.98,2016-07-27,331.0222430678571
655.37,2016-07-28,331.48147592500004
656.88,2016-07-29,331.9417544964286
654.73,2016-07-30,332.40051878214285
654.68,2016-07-31,332.85923235357143
606.32,2016-08-01,333.2831180678571
515.06,2016-08-02,333.64203235357144
530.74,2016-08-03,334.011782425
577.31,2016-08-04,334.4148681392857
576.55,2016-08-05,334.81735385357143
572.72,2016-08-06,335.21734178214285
594.27,2016-08-07,335.6331917821429
592.69,2016-08-08,336.04755606785716
591.69,2016-08-09,336.4615132107143
592.18,2016-08-10,336.87579178214287
589.24,2016-08-11,337.28799178214285
586.01,2016-08-12,337.6979010678572
586.43,2016-08-13,338.1082082107143
570.97,2016-08-14,338.50740106785713
567.34,2016-08-15,338.9040796392857
581.11,2016-08-16,339.310593925
575.51,2016-08-17,339.71310821071427
570.92,2016-08-18,340.11236035357143
576.65,2016-08-19,340.515788925
583.2,2016-08-20,340.9238317821428
577.52,2016-08-21,341.3279103535714
588.97,2016-08-22,341.74003178214286
586.18,2016-08-23,342.1502603535714
581.98,2016-08-24,342.55759606785716
579.86,2016-08-25,342.96385329642857
581.07,2016-08-26,343.3706461535714
577.77,2016-08-27,343.7757604392857
576.53,2016-08-28,344.17974615357144
575.22,2016-08-29,344.58298186785714
571.5,2016-08-30,344.98323901071427
574.82,2016-08-31,345.3857682964286
572.81,2016-09-01,345.78693972499997
571.0,2016-09-02,346.18722474642857
600.88,2016-09-03,346.608796175
610.59,2016-09-04,347.037346175
603.95,2016-09-05,347.46096048214287
611.09,2016-09-06,347.8894418892857
614.46,2016-09-07,348.320506175
615.33,2016-09-08,348.75212046071425
625.07,2016-09-09,349.19077118214284
625.76,2016-09-10,349.6298568964286
621.65,2016-09-11,350.0659068964286
609.67,2016-09-12,350.49343618214283
610.92,2016-09-13,350.9218290392857
608.82,2016-09-14,351.3487618964286
610.38,2016-09-15,351.77631903928574
609.11,2016-09-16,352.2033404678571
607.04,2016-09-17,352.62848903928574
611.58,2016-09-18,353.0569033392857
610.19,2016-09-19,353.48431048214286
608.66,2016-09-20,353.91065048214284
598.88,2016-09-21,354.3296504821429
597.42,2016-09-22,354.7478790535714
594.08,2016-09-23,355.1633570535715
603.88,2016-09-24,355.5856999107143
601.74,2016-09-25,356.0066141964286
598.98,2016-09-26,356.4255070607143
605.96,2016-09-27,356.84947340357144
605.67,2016-09-28,357.2731662607143
603.85,2016-09-29,357.69545197499997
609.39,2016-09-30,358.1216678464286
614.82,2016-10-01,358.5517821321429
612.98,2016-10-02,358.9805685535714
611.85,2016-10-03,359.40834230357143
609.62,2016-10-04,359.8346780178572
607.18,2016-10-05,360.2586003035714
612.08,2016-10-06,360.68602887500003
617.21,2016-10-07,361.11711458928573
614.74,2016-10-08,361.5465503035714
615.65,2016-10-09,361.97662173214286
617.54,2016-10-10,362.4080574464286
614.77,2016-10-11,362.837436025
635.01,2016-10-12,363.28115753214286
635.96,2016-10-13,363.7255575321429
634.02,2016-10-14,364.168591675
637.94,2016-10-15,364.6145020464285
641.42,2016-10-16,365.0628377607143
638.97,2016-10-17,365.5096741892857
636.29,2016-10-18,365.95459633214284
629.25,2016-10-19,366.3944891892857
627.72,2016-10-20,366.8331124035714
631.92,2016-10-21,367.27477670357143
655.48,2016-10-22,367.7332409892857
653.25,2016-10-23,368.1902409892857
651.39,2016-10-24,368.6459124178571
655.31,2016-10-25,369.10438384642856
651.45,2016-10-26,369.56008384642854
682.22,2016-10-27,370.03763391785714
687.68,2016-10-28,370.51918391785716
685.91,2016-10-29,370.9994267892857
698.0,2016-10-30,371.488291075
702.0,2016-10-31,371.9800267892857
697.01,2016-11-01,372.4683196464286
733.33,2016-11-02,372.9825096464286
686.17,2016-11-03,373.46304536071426
683.69,2016-11-04,373.94171821785716
704.79,2016-11-05,374.4354753678571
712.0,2016-11-06,374.9343753678571
709.96,2016-11-07,375.4316110821428
708.97,2016-11-08,375.9281039535715
720.93,2016-11-09,376.4331682392857
721.5,2016-11-10,376.9383111035714
715.45,2016-11-11,377.43909682500004
703.71,2016-11-12,377.9315253964286
702.28,2016-11-13,378.4229396821429
706.46,2016-11-14,378.91721183214287
710.91,2016-11-15,379.4147618321429
711.73,2016-11-16,379.9121475464286
736.96,2016-11-17,380.4271296892857
747.52,2016-11-18,380.9499796892857
748.98,2016-11-19,381.47361540357144
729.06,2016-11-20,381.982243975
738.53,2016-11-21,382.49822968928567
736.97,2016-11-22,383.0120733321429
741.63,2016-11-23,383.5281019107143
737.45,2016-11-24,384.0420161964285
735.64,2016-11-25,384.5548881535714
733.67,2016-11-26,385.06608101785713
727.96,2016-11-27,385.5734024464286
727.31,2016-11-28,386.0787667321428
732.71,2016-11-29,386.58805958928576
742.69,2016-11-30,387.10442387499995
742.05,2016-12-01,387.61924530357146
772.43,2016-12-02,388.15590958928567
764.33,2016-12-03,388.68668101785715
762.97,2016-12-04,389.21662387500004
754.63,2016-12-05,389.7407953035714
756.62,2016-12-06,390.26624530357145
758.99,2016-12-07,390.7925595892857
769.72,2016-12-08,391.3265381607142
770.02,2016-12-09,391.8607310178572
769.08,2016-12-10,392.39320631785716
777.0,2016-12-11,392.93092381785715
777.0,2016-12-12,393.46880238928577
777.99,2016-12-13,394.0058666821429
774.89,2016-12-14,394.54040888214286
776.75,2016-12-15,395.0778731678571
775.88,2016-12-16,395.6127373892857
788.7,2016-12-17,396.15780288928573
788.4,2016-12-18,396.7013814607143
788.67,2016-12-19,397.24415289642855
793.09,2016-12-20,397.7893512464286
824.21,2016-12-21,398.35701553214284
834.97,2016-12-22,398.93135053214286
901.31,2016-12-23,399.5542291178572
891.61,2016-12-24,400.16929340357143
892.6,2016-12-25,400.78525768214286
897.33,2016-12-26,401.40393696785713
930.37,2016-12-27,402.04677268214283
930.34,2016-12-28,402.68737267500006
963.38,2016-12-29,403.3505883964286
952.15,2016-12-30,404.0068669678571
958.12,2016-12-31,404.66688120357134
997.72,2017-01-01,405.35357406071427
1015.97,2017-01-02,406.05480263214287
1013.42,2017-01-03,406.7447454892857
1126.76,2017-01-04,407.51922212499994
994.67,2017-01-05,408.1997006964285
999.65,2017-01-06,408.88087132500004
896.83,2017-01-07,409.48824989642856
908.14,2017-01-08,410.1033998964285
910.49,2017-01-09,410.7215943892857
906.05,2017-01-10,411.3353443964286
785.22,2017-01-11,411.86455868214284
780.92,2017-01-12,412.38860864642857
826.29,2017-01-13,412.9451657892857
817.91,2017-01-14,413.4958872178571
819.55,2017-01-15,414.0472443607143
830.5,2017-01-16,414.59920150357146
903.84,2017-01-17,415.2075729321429
906.6,2017-01-18,415.802430075
895.798875,2017-01-19,416.39121498571427
893.6210875,2017-01-20,416.9793371910714
895.64,2017-01-21,417.5690086196429
918.603625,2017-01-22,418.1723769375
922.0736125,2017-01-23,418.779622375
919.97,2017-01-24,419.3732438035714
893.045625,2017-01-25,419.9442999571428
915.95625,2017-01-26,420.53512585000004
915.05,2017-01-27,421.123733
920.31225,2017-01-28,421.71502745714287
915.933,2017-01-29,422.3031938857143
912.19,2017-01-30,422.8770938857143
964.706075,2017-01-31,423.4670339392857
979.703875,2017-02-01,424.08300813571435
983.42,2017-02-02,424.6827367071428
1013.027,2017-02-03,425.3045433857142
1030.999413,2017-02-04,425.9394715378572
1034.07,2017-02-05,426.546664395
1024.01375,2017-02-06,427.1081099307143
1050.11,2017-02-07,427.724645645
1052.84,2017-02-08,428.38853065928566
976.103,2017-02-09,429.03111280214284
999.1035,2017-02-10,429.65554387357145
997.59,2017-02-11,430.3031081592857
1000.604625,2017-02-12,430.95282574857146
999.877375,2017-02-13,431.59559530214284
1001.2,2017-02-14,432.2495953092857
1012.325988,2017-02-15,432.90375672928565
1035.208125,2017-02-16,433.57611967571427
1035.2,2017-02-17,434.2270768185715
1056.637138,2017-02-18,434.8925319171429
1052.779286,2017-02-19,435.55344569285717
1050.87,2017-02-20,436.2068664142857
1123.788429,2017-02-21,436.9001437278572
1123.223188,2017-02-22,437.60066029071425
1130.01,2017-02-23,438.3109524335714
1174.86625,2017-02-24,439.05871403357145
1150.605714,2017-02-25,439.782718115
1150.37,2017-02-26,440.5033395292857
1190.75195,2017-02-27,441.2545130650001
1187.565286,2017-02-28,441.99953112642856
1190.89,2017-03-01,442.7751668192857
1259.410817,2017-03-02,443.60821026
1285.14,2017-03-03,444.45238168857134
1287.0,2017-03-04,445.2874602528571
1270.9333,2017-03-05,446.1088769028571
1275.197375,2017-03-06,446.9368893135714
1279.5,2017-03-07,447.76942502071427
1157.3933,2017-03-08,448.51787627785717
1192.469143,2017-03-09,449.2886756657143
1192.09,2017-03-10,450.05773995142863
1179.159875,2017-03-11,450.81833986214286
1227.494625,2017-03-12,451.6124931657143
1227.68,2017-03-13,452.4044074514286
1245.370786,2017-03-14,453.2118258771429
1257.399625,2017-03-15,454.0299684664286
1257.0,2017-03-16,454.83890418071434
1091.171888,2017-03-17,455.52991985071424
952.2323625,2017-03-18,456.1220001096429
967.69,2017-03-19,456.7256001025
1049.084488,2017-03-20,457.3874461653572
1118.630043,2017-03-21,458.0993104817857
1113.0,2017-03-22,458.8045461960714
1038.789,2017-03-23,459.45260976749995
941.9197143,2017-03-24,460.0349095634285
927.93,2017-03-25,460.601968842
956.7863125,2017-03-26,461.19066622950004
1037.22925,2017-03-27,461.83618712235716
1041.04,2017-03-28,462.4869443080715
1040.5755,2017-03-29,463.1366440295001
1037.90455,2017-03-30,463.78350442235717
1034.74,2017-03-31,464.4303191009286
1086.929571,2017-04-01,465.1205524159285
1099.169125,2017-04-02,465.8133160766429
1079.99,2017-04-03,466.4986184837857
1141.600363,2017-04-04,467.22661510021436
1133.079314,2017-04-05,467.94922889592857
1133.53,2017-04-06,468.68011103164287
1190.45425,2017-04-07,469.45343549592855
1181.149838,2017-04-08,470.2174710945
1184.03,2017-04-09,470.98822930164283
1207.744875,2017-04-10,471.77376135521433
1226.617038,2017-04-11,472.57413066807135
1219.09,2017-04-12,473.36705209664285
1180.023713,2017-04-13,474.1384976059286
1185.260057,2017-04-14,474.9108976466429
1170.36,2017-04-15,475.67544050378575
1186.927413,2017-04-16,476.4514420773572
1205.634875,2017-04-17,477.2412527023572
1176.97,2017-04-18,478.00492055949996
1217.930088,2017-04-19,478.7948920509286
1241.686325,2017-04-20,479.60489656878576
1236.63,2017-04-21,480.4102822830714
1261.311225,2017-04-22,481.2343018080714
1257.988113,2017-04-23,482.05547188878575
1240.84,2017-04-24,482.8675957102143
1279.414688,2017-04-25,483.7068878802143
1309.109875,2017-04-26,484.5677592195
1288.02,2017-04-27,485.4187485195
1331.294429,2017-04-28,486.30120667592854
1334.979038,2017-04-29,487.18715598878566
1333.0,2017-04-30,488.07430027450005
1417.172813,2017-05-01,489.0226022837857
1452.076288,2017-05-02,489.9976567752143
1447.55,2017-05-03,490.9746210609286
1508.292125,2017-05-04,492.00350226449996
1533.335071,2017-05-05,493.0415701723572
1518.75,2017-05-06,494.0757187437857
1535.868429,2017-05-07,495.1173104787857
1640.619225,2017-05-08,496.23560992521425
1651.1,2017-05-09,497.35883207521437
1762.88625,2017-05-10,498.55578653950005
1820.990563,2017-05-11,499.7937083702143
1829.0,2017-05-12,501.0315690845
1771.920013,2017-05-13,502.2295476652143
1776.3165,2017-05-14,503.4283451652143
1780.0,2017-05-15,504.6304808795
1739.031975,2017-05-16,505.80266800450005
1807.485063,2017-05-17,507.0244073352143
1783.98,2017-05-18,508.2319567495
1961.520488,2017-05-19,509.5674160266429
2052.909788,2017-05-20,510.9680658752143
2008.84,2017-05-21,512.3373887323571
2090.662313,2017-05-22,513.7625789559286
2287.710288,2017-05-23,515.3309505902143
2256.32,2017-05-24,516.8738934473571
2387.206286,2017-05-25,518.5101874016428
2211.976857,2017-05-26,520.0208851566429
2279.82,2017-05-27,521.5786137209285
2192.9808,2017-05-28,523.0728557066428
2275.9307,2017-05-29,524.6280204923571
2290.02,2017-05-30,526.1887808137857
2285.933914,2017-05-31,527.7471693237858
2399.242671,2017-06-01,529.3850569459286
2409.93,2017-06-02,531.0322926530714
2525.765158,2017-06-03,532.7616430587857
2516.173143,2017-06-04,534.4839453037857
2529.53,2017-06-05,536.2144068895
2883.313697,2017-06-06,538.198488101643
2664.920863,2017-06-07,540.0258887180714
2683.03,2017-06-08,541.8692672894999
2827.4913,2017-06-09,543.8156053466429
2845.372857,2017-06-10,545.7745859587858
2898.63,2017-06-11,547.7700395445
2657.675063,2017-06-12,549.5917368466429
2748.185086,2017-06-13,551.4785547652143
2706.0,2017-06-14,553.3412119080714
2442.48025,2017-06-15,555.0154763723572
2464.959814,2017-06-16,556.7061048109285
2477.94,2017-06-17,558.4053333823572
2507.389252,2017-06-18,560.1234185623572
2617.210263,2017-06-19,561.9219258930715
2600.0,2017-06-20,563.7006758930714
2671.04325,2017-06-21,565.5292710716428
2727.288013,2017-06-22,567.3984553666428
2713.48,2017-06-23,569.2589482237858
2589.164888,2017-06-24,571.0277088580715
2512.366286,2017-06-25,572.7443704909285
2502.03,2017-06-26,574.4475919194999
2517.903114,2017-06-27,576.1609155723571
2585.349186,2017-06-28,577.9235078480714
2558.3,2017-06-29,579.661729276643
2477.641375,2017-06-30,581.3366516873572
2501.191343,2017-07-01,583.0340455037857
2421.26,2017-07-02,584.6699240752143
2561.225429,2017-07-03,586.4061922387857
2599.729838,2017-07-04,588.1702206945
2598.89,2017-07-05,589.9376349802143
2609.96775,2017-07-06,591.7144405159286
2491.201214,2017-07-07,593.4062770973571
2502.86,2017-07-08,595.1093842402144
2536.238938,2017-07-09,596.8340834816429
2366.170143,2017-07-10,598.4397907266429
2327.09,2017-07-11,600.0133550123571
2385.748571,2017-07-12,601.6257111345001
2354.783417,2017-07-13,603.2173135752142
2338.49,2017-07-14,604.7988635752143
2058.9956,2017-07-15,606.1799604323571
1931.2143,2017-07-16,607.4707920752143
1910.96,2017-07-17,608.7446492180713
2320.12225,2017-07-18,610.3110008252143
2264.7657,2017-07-19,611.8292977537857
2265.21,2017-07-20,613.3587477537858
2682.195363,2017-07-21,615.1863872987857
2807.609857,2017-07-22,617.1039371966428
2825.51,2017-07-23,619.0342871966428
2751.821029,2017-07-24,620.9123093602143
2560.997917,2017-07-25,622.6539864437857
2564.3,2017-07-26,624.3971650152143
2647.625,2017-07-27,626.1986114437857
2781.636583,2017-07-28,628.0964590030713
2784.8,2017-07-29,629.9941018602143
2745.955417,2017-07-30,631.8656414437856
2866.431667,2017-07-31,633.8223712059284
2862.9,2017-08-01,635.7926783487857
2693.633983,2017-08-02,637.6331669080715
2794.117717,2017-08-03,639.5547867059286
2790.0,2017-08-04,641.4608509916429
3218.115017,2017-08-05,643.6726474323572
3252.562533,2017-08-06,645.9093349559286
3210.2,2017-08-07,648.1138778130714
3457.374333,2017-08-08,650.4933737652143
3357.326317,2017-08-09,652.8028068487856
3340.28,2017-08-10,655.0981211345
3632.506667,2017-08-11,657.6016758966429
3852.802914,2017-08-12,660.2626708352143
3868.52,2017-08-13,662.9289779780714
4282.992,2017-08-14,665.8888008352143
4217.028329,2017-08-15,668.8044139273571
4179.97,2017-08-16,671.6877282130714
4328.725717,2017-08-17,674.6721108680714
4130.440067,2017-08-18,677.5196109159285
4104.71,2017-08-19,680.3331823445
4157.958033,2017-08-20,683.176673796643
4043.722,2017-08-21,685.9321037966429
3986.28,2017-08-22,688.6366252252143
4174.95,2017-08-23,691.4788895109285
4340.316717,2017-08-24,694.4336157373572
4331.77,2017-08-25,697.3993728802143
4360.513317,2017-08-26,700.3789823923571
4354.308333,2017-08-27,703.3609454873572
4339.05,2017-08-28,706.3159169159286
4607.98545,2017-08-29,709.4620565230714
4594.98785,2017-08-30,712.5899049873572
4582.52,2017-08-31,715.7179621302142
4911.740017,2017-09-01,719.0805264280715
4580.38748,2017-09-02,722.2072317709286
4585.57,2017-09-03,725.3218531995
4344.098317,2017-09-04,728.2486162830713
4488.72014,2017-09-05,731.2905949545
4385.02,2017-09-06,734.2139520973572
4654.6585,2017-09-07,737.3061653116429
4310.750183,2017-09-08,740.1774011566429
4312.26,2017-09-09,743.0455082995
4329.955,2017-09-10,745.8959190137857
4248.090017,2017-09-11,748.6959833116429
4198.59,2017-09-12,751.4152333116429
3961.271267,2017-09-13,753.9472127880715
3319.63,2017-09-14,756.0376627880714
3216.43,2017-09-15,758.0254485023572
3763.62604,2017-09-16,760.3830385309286
3746.060783,2017-09-17,762.7464819473572
3678.53,2017-09-18,764.9740105187858
3943.413333,2017-09-19,767.3657343280714
3977.561667,2017-09-20,769.8161355187857
3894.48,2017-09-21,772.0543355187857
3637.50255,2017-09-22,774.0539873402143
3776.3869,2017-09-23,776.183549411643
3777.62,2017-09-24,778.3004208402143
3942.555,2017-09-25,780.5130315545
3910.307383,2017-09-26,782.7242796852144
3881.0,2017-09-27,784.7757082566429
4201.98905,2017-09-28,787.0029147209285
4193.574667,2017-09-29,789.2739680545001
4164.27,2017-09-30,791.5555894830715
4360.722967,2017-10-01,793.9616273166429
4386.88375,2017-10-02,796.4129657095001
4394.07,2017-10-03,798.7294442809286
4225.175,2017-10-04,801.012897852357
4338.852,2017-10-05,803.3000064237858
4318.58,2017-10-06,805.8652135666429
4376.191667,2017-10-07,808.4746433287858
4602.280883,2017-10-08,811.2577653880714
4605.66,2017-10-09,813.878251102357
4782.28,2017-10-10,816.6611653880714
4819.485767,2017-10-11,819.4045409359286
4822.17,2017-10-12,822.2246623645
5563.806567,2017-10-13,825.5811670552142
5739.438733,2017-10-14,829.0486232930715
5825.99,2017-10-15,832.7036161502143
5711.205867,2017-10-16,836.2815846266428
5603.71294,2017-10-17,839.7913795837857
5594.66,2017-10-18,843.3211367266429
5727.6335,2017-10-19,846.9408749409286
5979.45984,2017-10-20,850.7224176837857
5986.44,2017-10-21,854.5434462552142
5983.18455,2017-10-22,858.3600780766429
5876.079867,2017-10-23,862.118627981643
5900.59,2017-10-24,865.8632851245
5669.622533,2017-10-25,869.3884297909285
5893.138417,2017-10-26,873.1128000887858
5889.82,2017-10-27,876.8186643745
5776.69695,2017-10-28,880.4343121959286
6155.43402,2017-10-29,884.3203364959286
6136.49,2017-10-30,888.1814007816429
6388.645167,2017-10-31,892.2112187580715
6665.306683,2017-11-01,896.4492949602143
6751.98,2017-11-02,900.696273531643
7197.72006,2017-11-03,905.2500878602143
7437.543317,2017-11-04,909.9859116580715
7365.99,2017-11-05,914.5800402295001
6989.071667,2017-11-06,918.9526771344999
7092.127233,2017-11-07,923.3644180152143
7128.64,2017-11-08,927.8783251580714
7158.03706,2017-11-09,932.4001659152143
6719.39785,2017-11-10,936.6095358080713
6569.22,2017-11-11,940.6939786652143
5716.301583,2017-11-12,944.2000297959287
6550.227533,2017-11-13,948.2758780337857
6493.63,2017-11-14,952.3086851766429
7301.42992,2017-11-15,956.9304922623571
7815.0307,2017-11-16,961.9113499052144
7868.77,2017-11-17,966.959378476643
7817.140383,2017-11-18,971.9480501787857
8007.654067,2017-11-19,977.0883745123573
8049.72,2017-11-20,982.2506316552143
8059.8,2017-11-21,987.4268816552143
8268.035,2017-11-22,992.7434923694999
8236.72,2017-11-23,998.0632209409287
8250.978333,2017-11-24,1003.3810626073572
8707.407267,2017-11-25,1009.0434820837859
8768.8,2017-11-26,1014.7519106552143
9718.29505,2017-11-27,1021.1219785480713
9952.50882,2017-11-28,1027.6969348480716
9919.0,2017-11-29,1034.210956276643
10147.372,2017-11-30,1040.8858648480714
10883.912,2017-12-01,1048.0886591337858
10879.88,2017-12-02,1055.2745948480713
11332.622,2017-12-03,1062.7880391337858
11584.83,2017-12-04,1070.4812462766429
11591.22,2017-12-05,1078.189260562357
13540.98,2017-12-06,1087.3056748480715
16501.97167,2017-12-07,1098.534940326643
16860.88,2017-12-08,1110.0734260409286
15142.83415,2017-12-09,1120.3825932909285
14869.805,2017-12-10,1130.517596862357
15068.95,2017-12-11,1140.8025611480714
17276.39333,2017-12-12,1152.6664063837857
16808.36667,2017-12-13,1164.1901682909288
16252.31,2017-12-14,1175.3188897195
17771.9,2017-12-15,1187.5478040052144
19498.68333,2017-12-16,1200.9966563837856
19279.9,2017-12-17,1214.3094420980715
18961.85667,2017-12-18,1227.405932576643
17737.11167,2017-12-19,1239.6253266266428
17382.94,2017-12-20,1251.6254980552144
16047.51,2017-12-21,1262.6836051980713
15190.945,2017-12-22,1273.1321373409285
13776.61,2017-12-23,1282.5248801980713
13949.175,2017-12-24,1292.099290912357
14119.02833,2017-12-25,1301.7478468623572
13740.94,2017-12-26,1311.1446754337858
15589.32167,2017-12-27,1321.8619266266428
14380.58167,2017-12-28,1331.7157635337858
14214.01,2017-12-29,1341.4604135337859
13215.574,2017-12-30,1350.5001949623572
14165.575,2017-12-31,1360.213119962357
13796.0,2018-01-01,1369.5833985337856
15005.85667,2018-01-02,1379.826974726643
15053.26167,2018-01-03,1390.0983902052144
15039.24,2018-01-04,1400.396918776643
17174.12,2018-01-05,1412.2291473480716
17319.198,2018-01-06,1424.1485816337856
17155.95,2018-01-07,1435.9585530623572
15265.90667,2018-01-08,1446.4178435409287
14714.25333,2018-01-09,1456.4785030623573
14437.42,2018-01-10,1466.3319387766428
13296.794,2018-01-11,1475.3750273480714
13912.882,2018-01-12,1484.8549359195
13791.19,2018-01-13,1494.2522573480715
13852.92,2018-01-14,1503.7009859195
14012.196,2018-01-15,1513.2561330623569
13554.14,2018-01-16,1522.5030830623573
11116.94667,2018-01-17,1530.0223306837859
11345.42333,2018-01-18,1537.6896330623572
11174.82,2018-01-19,1545.2737902052143
12950.79333,2018-01-20,1554.1192640123572
11505.228,2018-01-21,1561.935134012357
11513.42,2018-01-22,1569.7447054409286
11223.064,2018-01-23,1577.3428225837858
11282.25833,2018-01-24,1584.9831571052143
11392.03,2018-01-25,1592.7610356766427
10969.815,2018-01-26,1600.2395178195
11524.77667,2018-01-27,1608.114644012357
11431.37,2018-01-28,1615.9534797266429
11212.655,2018-01-29,1623.6200118695
10184.06167,2018-01-30,1630.567563062357
10082.52,2018-01-31,1637.4505702052143
9083.258333,2018-02-01,1643.6200333002143
8901.901667,2018-02-02,1649.6580202052144
8852.73,2018-02-03,1655.6530630623572
8400.648333,2018-02-04,1661.333711871643
6838.816667,2018-02-05,1665.8914380623569
6925.46,2018-02-06,1670.5216952052144
8099.958333,2018-02-07,1676.0209511573573
8240.536667,2018-02-08,1681.5913844909287
8245.08,2018-02-09,1687.1771702052145
8319.876566,2018-02-10,1692.8306534666428
8343.455,2018-02-11,1698.4878570380713
8068.02,2018-02-12,1703.9007927523573
8597.7675,2018-02-13,1709.6766981095002
9334.633333,2018-02-14,1715.9707219187858
9471.64,2018-02-15,1722.3933362045
10127.16167,2018-02-16,1729.2699516830712
10841.99167,2018-02-17,1736.6698671616427
11085.83,2018-02-18,1744.2336743045
11110.965,2018-02-19,1751.8176993044997
11390.39167,2018-02-20,1759.5977076402144
11245.98,2018-02-21,1767.2794076402142
9931.071667,2018-02-22,1774.045065973786
10162.11667,2018-02-23,1780.9450421666431
10171.3,2018-02-24,1787.8958993095
9696.593333,2018-02-25,1794.5027516902142
10348.60333,2018-02-26,1801.5811826402146
10319.46,2018-02-27,1808.631511211643
10370.165,2018-02-28,1815.7101933545
11009.38167,2018-03-01,1823.2511588330717
10931.12,2018-03-02,1830.748744547357
11326.94833,2018-03-03,1838.5278433545
11430.18167,2018-03-04,1846.377973118786
11516.83,2018-03-05,1854.2969016902146
10763.19833,2018-03-06,1861.6658647830711
10118.058,2018-03-07,1868.5873276402142
9920.46,2018-03-08,1875.3504990687857
9089.278333,2018-03-09,1881.519683592357
8746.002,2018-03-10,1887.4461135923573
8777.37,2018-03-11,1893.4003064495
9182.843333,2018-03-12,1899.6459445445
9154.7,2018-03-13,1905.8689802587858
9153.54,2018-03-14,1912.0865159730713
8358.121667,2018-03-15,1917.735524306643
8530.402,2018-03-16,1923.509718592357
8297.89,2018-03-17,1929.1173971637857
8171.415,2018-03-18,1934.635250735214
8412.033333,2018-03-19,1940.3246388302146
8605.64,2018-03-20,1946.1180459730717
8947.753333,2018-03-21,1952.1351269252145
8690.408333,2018-03-22,1957.9897257345
8725.37,2018-03-23,1963.8496185916429
8662.378333,2018-03-24,1969.6263174009287
8617.296667,2018-03-25,1975.4044507344997
8457.96,2018-03-26,1981.0302293059287
7876.195,2018-03-27,1986.2458471630716
7960.38,2018-03-28,1991.5227614487858
7950.61,2018-03-29,1996.7667471630714
6882.531667,2018-03-30,2001.2396626395
6935.48,2018-03-31,2005.7497912109288
6937.56,2018-04-01,2010.2541269252142
7035.848333,2018-04-02,2014.7983757344998
7410.435,2018-04-03,2019.6186864487856
7426.48,2018-04-04,2024.4528007344998
6826.51,2018-04-05,2028.8604864487857
6603.876667,2018-04-06,2033.1050554966428
6634.68,2018-04-07,2037.3783983537858
7017.656667,2018-04-08,2041.9260602587858
6699.273333,2018-04-09,2046.2418912109283
6784.41,2018-04-10,2050.6307626395
6926.266667,2018-04-11,2055.1373816873574
7847.845,2018-04-12,2060.2965781159282
7941.46,2018-04-13,2065.5705352587856
8036.511051,2018-04-14,2070.9105502952143
8340.748333,2018-04-15,2076.459456247357
8368.1,2018-04-16,2082.0097776759285
7895.416926,2018-04-17,2087.2175040516427
8164.937426,2018-04-18,2092.6153164987854
8175.96,2018-04-19,2098.0314807845
8852.718333,2018-04-20,2103.9327153080717
8807.205,2018-04-21,2109.799661736643
8930.6,2018-04-22,2115.7561617366428
8933.861667,2018-04-23,2121.719248641643
9555.542,2018-04-24,2128.1244572130713
9658.11,2018-04-25,2134.616678641643
9258.398333,2018-04-26,2140.8091274509284
9010.32,2018-04-27,2146.832684593786
8928.55,2018-04-28,2152.784506022357
9334.281667,2018-04-29,2159.008992927357
9259.57,2018-04-30,2165.1944072130714
9239.55,2018-05-01,2171.3269429273573
9221.426,2018-05-02,2177.4536472130717
